Runs P1 P2 P3
Run0842 0.7231757655799204 0.9026120867317755 0.883686278575609
Run0843 0.7231757655799204 0.6984278958778123 0.8701379576353434
Run0844 0.7231757655799204 0.9026120867317755 0.8701379576353434
Run0845 0.34123850926422905 0.6984278958778123 0.8701379576353434
Run0846 0.34123850926422905 0.9026120867317755 0.883686278575609
Run0847 0.34123850926422905 0.9026120867317755 0.8701379576353434
Run0848 0.9700846989557207 0.4518658540918944 0.1404641012810394
Run0849 0.5881474426400295 0.4518658540918944 0.1404641012810394
Run0850 0.9700846989557207 0.6560500449458576 0.1404641012810394
Run0851 0.9700846989557207 0.4518658540918944 0.6223972318704869
Run0852 0.9700846989557207 0.6560500449458576 0.6223972318704869
Run0853 0.5881474426400295 0.4518658540918944 0.6223972318704869
Run0854 0.5881474426400295 0.6560500449458576 0.1404641012810394
Run0855 0.5881474426400295 0.6560500449458576 0.6223972318704869
Run0856 0.4762668322041199 0.9449899376637302 0.6359455528107525
Run0857 0.09432957588842864 0.9449899376637302 0.6359455528107525
Run0858 0.4762668322041199 0.1629259613740219 0.6359455528107525
Run0859 0.4762668322041199 0.9449899376637302 0.12691578034077378
Run0860 0.4762668322041199 0.1629259613740219 0.12691578034077378
Run0861 0.09432957588842864 0.9449899376637302 0.12691578034077378
Run0862 0.09432957588842864 0.1629259613740219 0.6359455528107525
Run0863 0.09432957588842864 0.1629259613740219 0.12691578034077378
Run0864 0.3528123655162197 0.3285848331989355 0.7598159156931807
Run0865 0.21778404257632883 0.3285848331989355 0.7598159156931807
Run0866 0.3528123655162197 0.039644940481062985 0.7598159156931807
Run0867 0.3528123655162197 0.3285848331989355 0.4985268689880586
Run0868 0.3528123655162197 0.039644940481062985 0.4985268689880586
Run0869 0.21778404257632883 0.3285848331989355 0.4985268689880586
Run0870 0.21778404257632883 0.039644940481062985 0.7598159156931807
Run0871 0.21778404257632883 0.039644940481062985 0.4985268689880586
Run0872 0.8466302322678205 0.8217089167707712 0.2643344641634677
Run0873 0.7116019093279297 0.8217089167707712 0.2643344641634677
Run0874 0.8466302322678205 0.5327690240528987 0.2643344641634677
Run0875 0.8466302322678205 0.8217089167707712 0.9940083205177717
Run0876 0.8466302322678205 0.5327690240528987 0.9940083205177717
Run0877 0.7116019093279297 0.8217089167707712 0.9940083205177717
Run0878 0.7116019093279297 0.5327690240528987 0.2643344641634677
Run0879 0.7116019093279297 0.5327690240528987 0.9940083205177717
Run0880 0.5997212988920201 0.08202279141301762 0.5120751899283242
Run0881 0.4646929759521293 0.08202279141301762 0.5120751899283242
Run0882 0.5997212988920201 0.7793310658388166 0.5120751899283242
Run0883 0.5997212988920201 0.08202279141301762 0.7462675947529152
Run0884 0.5997212988920201 0.7793310658388166 0.7462675947529152
Run0885 0.4646929759521293 0.08202279141301762 0.7462675947529152
Run0886 0.4646929759521293 0.7793310658388166 0.5120751899283242
Run0887 0.4646929759521293 0.7793310658388166 0.7462675947529152
Run0888 0.10590343214041928 0.5751468749848534 0.016593738398611113
Run0889 0.9585108427037301 0.5751468749848534 0.016593738398611113
Run0890 0.10590343214041928 0.2862069822669808 0.016593738398611113
Run0891 0.10590343214041928 0.5751468749848534 0.25078614322320203
Run0892 0.10590343214041928 0.2862069822669808 0.25078614322320203
Run0893 0.9585108427037301 0.5751468749848534 0.25078614322320203
Run0894 0.9585108427037301 0.2862069822669808 0.016593738398611113
Run0895 0.9585108427037301 0.2862069822669808 0.25078614322320203
Run0896 0.07503981546844422 0.11284304663625734 0.9146538692962161
Run0897 0.06346595921645358 0.11284304663625734 0.9146538692962161
Run0898 0.07503981546844422 0.7485108106155769 0.9146538692962161
Run0899 0.07503981546844422 0.11284304663625734 0.9630407297971646
Run0900 0.07503981546844422 0.7485108106155769 0.9630407297971646
Run0901 0.06346595921645358 0.11284304663625734 0.9630407297971646
Run0902 0.06346595921645358 0.7485108106155769 0.9146538692962161
Run0903 0.06346595921645358 0.7485108106155769 0.9630407297971646
Run0904 0.5688576822200451 0.6059671302080931 0.419172417766503
Run0905 0.5572838259680544 0.6059671302080931 0.419172417766503
Run0906 0.5688576822200451 0.2553867270437411 0.419172417766503
Run0907 0.5688576822200451 0.6059671302080931 0.46755927826745153
Run0908 0.5688576822200451 0.2553867270437411 0.46755927826745153
Run0909 0.5572838259680544 0.6059671302080931 0.46755927826745153
Run0910 0.5572838259680544 0.2553867270437411 0.419172417766503
Run0911 0.5572838259680544 0.2553867270437411 0.46755927826745153
Run0912 0.8157666155958455 0.3594050884221752 0.6669131435313596
Run0913 0.310374892592254 0.3594050884221752 0.6669131435313596
Run0914 0.8157666155958455 0.501948768829659 0.6669131435313596
Run0915 0.8157666155958455 0.3594050884221752 0.219818552502595
Run0916 0.8157666155958455 0.501948768829659 0.219818552502595
Run0917 0.310374892592254 0.3594050884221752 0.219818552502595
Run0918 0.310374892592254 0.501948768829659 0.6669131435313596
Run0919 0.310374892592254 0.501948768829659 0.219818552502595
Run0920 0.3219487488442446 0.8525291719940109 0.17143169200164646
Run0921 0.8041927593438548 0.8525291719940109 0.17143169200164646
Run0922 0.3219487488442446 0.9950728524014947 0.17143169200164646
Run0923 0.3219487488442446 0.8525291719940109 0.7153000040323081
Run0924 0.3219487488442446 0.9950728524014947 0.7153000040323081
Run0925 0.8041927593438548 0.8525291719940109 0.7153000040323081
Run0926 0.8041927593438548 0.9950728524014947 0.17143169200164646
Run0927 0.8041927593438548 0.9950728524014947 0.7153000040323081
Run0928 0.44540321553214485 0.48268610931513417 0.29530205488407474
Run0929 0.9276472260317551 0.48268610931513417 0.29530205488407474
Run0930 0.44540321553214485 0.8717918315085358 0.29530205488407474
Run0931 0.44540321553214485 0.48268610931513417 0.8391703669147363
Run0932 0.44540321553214485 0.8717918315085358 0.8391703669147363
Run0933 0.9276472260317551 0.48268610931513417 0.8391703669147363
Run0934 0.9276472260317551 0.8717918315085358 0.29530205488407474
Run0935 0.9276472260317551 0.8717918315085358 0.8391703669147363
Run0936 0.9392210822837457 0.9758101928869699 0.7907835064137878
Run0937 0.4338293592801542 0.9758101928869699 0.7907835064137878
Run0938 0.9392210822837457 0.37866774793670005 0.7907835064137878
Run0939 0.9392210822837457 0.9758101928869699 0.3436889153850233
Run0940 0.9392210822837457 0.37866774793670005 0.3436889153850233
Run0941 0.4338293592801542 0.9758101928869699 0.3436889153850233
Run0942 0.4338293592801542 0.37866774793670005 0.7907835064137878
Run0943 0.4338293592801542 0.37866774793670005 0.3436889153850233
Run0944 0.6923121489079452 0.23612406752921627 0.04756132911921818
Run0945 0.6807382926559546 0.23612406752921627 0.04756132911921818
Run0946 0.6923121489079452 0.13210570615078218 0.04756132911921818
Run0947 0.6923121489079452 0.23612406752921627 0.09594818962016673
Run0948 0.6923121489079452 0.13210570615078218 0.09594818962016673
Run0949 0.6807382926559546 0.23612406752921627 0.09594818962016673
Run0950 0.6807382926559546 0.13210570615078218 0.04756132911921818
Run0951 0.6807382926559546 0.13210570615078218 0.09594818962016673
Run0952 0.19849428215634443 0.729248151101052 0.5430427806489313
Run0953 0.1869204259043538 0.729248151101052 0.5430427806489313
Run0954 0.19849428215634443 0.6252297897226179 0.5430427806489313
Run0955 0.19849428215634443 0.729248151101052 0.5914296411498798
Run0956 0.19849428215634443 0.6252297897226179 0.5914296411498798
Run0957 0.1869204259043538 0.729248151101052 0.5914296411498798
Run0958 0.1869204259043538 0.6252297897226179 0.5430427806489313
Run0959 0.1869204259043538 0.6252297897226179 0.5914296411498798
Run0960 0.13676704881239432 0.2977645779756957 0.10949651056043232
Run0961 0.4955565926241043 0.2977645779756957 0.10949651056043232
Run0962 0.13676704881239432 0.19374621659726166 0.10949651056043232
Run0963 0.13676704881239432 0.2977645779756957 0.653364822591094
Run0964 0.13676704881239432 0.19374621659726166 0.653364822591094
Run0965 0.4955565926241043 0.2977645779756957 0.653364822591094
Run0966 0.4955565926241043 0.19374621659726166 0.10949651056043232
Run0967 0.4955565926241043 0.19374621659726166 0.653364822591094
Run0968 0.6305849155639952 0.7908886615475315 0.6049779620901454
Run0969 0.9893744593757051 0.7908886615475315 0.6049779620901454
Run0970 0.6305849155639952 0.6868703001690973 0.6049779620901454
Run0971 0.6305849155639952 0.7908886615475315 0.15788337106138087
Run0972 0.6305849155639952 0.6868703001690973 0.15788337106138087
Run0973 0.9893744593757051 0.7908886615475315 0.15788337106138087
Run0974 0.9893744593757051 0.6868703001690973 0.6049779620901454
Run0975 0.9893744593757051 0.6868703001690973 0.15788337106138087
Run0976 0.8774938489397955 0.05120253618977788 0.35723723632528886
Run0977 0.2486476592483039 0.05120253618977788 0.35723723632528886
Run0978 0.8774938489397955 0.9334323419550152 0.35723723632528886
Run0979 0.8774938489397955 0.05120253618977788 0.4056240968262374
Run0980 0.8774938489397955 0.9334323419550152 0.4056240968262374
Run0981 0.2486476592483039 0.05120253618977788 0.4056240968262374
Run0982 0.2486476592483039 0.9334323419550152 0.35723723632528886
Run0983 0.2486476592483039 0.9334323419550152 0.4056240968262374
Run0984 0.38367598218819476 0.5443266197616136 0.8527186878550019
Run0985 0.7424655259999047 0.5443266197616136 0.8527186878550019
Run0986 0.38367598218819476 0.4403082583831795 0.8527186878550019
Run0987 0.38367598218819476 0.5443266197616136 0.9011055483559505
Run0988 0.38367598218819476 0.4403082583831795 0.9011055483559505
Run0989 0.7424655259999047 0.5443266197616136 0.9011055483559505
Run0990 0.7424655259999047 0.4403082583831795 0.8527186878550019
Run0991 0.7424655259999047 0.4403082583831795 0.9011055483559505
Run0992 0.26022151550029454 0.1744835570827368 0.7288483249725737
Run0993 0.6190110593120045 0.1744835570827368 0.7288483249725737
Run0994 0.26022151550029454 0.3170272374902206 0.7288483249725737
Run0995 0.26022151550029454 0.1744835570827368 0.5294944597086657
Run0996 0.26022151550029454 0.3170272374902206 0.5294944597086657
Run0997 0.6190110593120045 0.1744835570827368 0.5294944597086657
Run0998 0.6190110593120045 0.3170272374902206 0.7288483249725737
Run0999 0.6190110593120045 0.3170272374902206 0.5294944597086657
Run1000 0.7540393822518954 0.6676076406545726 0.23336687344286058
Run1001 0.12519319256040368 0.6676076406545726 0.23336687344286058
Run1002 0.7540393822518954 0.8101513210620563 0.23336687344286058
Run1003 0.7540393822518954 0.6676076406545726 0.034013008178952586
Run1004 0.7540393822518954 0.8101513210620563 0.034013008178952586
Run1005 0.12519319256040368 0.6676076406545726 0.034013008178952586
Run1006 0.12519319256040368 0.8101513210620563 0.23336687344286058
Run1007 0.12519319256040368 0.8101513210620563 0.034013008178952586
Run1008 0.5071304488760949 0.42104559886865467 0.9765890507374302
Run1009 0.865919992687805 0.42104559886865467 0.9765890507374302
Run1010 0.5071304488760949 0.5635892792761384 0.9765890507374302
Run1011 0.5071304488760949 0.42104559886865467 0.28175373394380915
Run1012 0.5071304488760949 0.5635892792761384 0.28175373394380915
Run1013 0.865919992687805 0.42104559886865467 0.28175373394380915
Run1014 0.865919992687805 0.5635892792761384 0.9765890507374302
Run1015 0.865919992687805 0.5635892792761384 0.28175373394380915
Run1016 0.013312582124494123 0.9141696824404905 0.4811075992077171
Run1017 0.3721021259362041 0.9141696824404905 0.4811075992077171
Run1018 0.013312582124494123 0.07046519570430271 0.4811075992077171
Run1019 0.013312582124494123 0.9141696824404905 0.7772351854735222
Run1020 0.013312582124494123 0.07046519570430271 0.7772351854735222
Run1021 0.3721021259362041 0.9141696824404905 0.7772351854735222
Run1022 0.3721021259362041 0.07046519570430271 0.4811075992077171
Run1023 0.3721021259362041 0.07046519570430271 0.7772351854735222
Run1024 0.017170534208491003 0.09358038712173251 0.7482030691729531
Run1025 0.7926189030918642 0.09358038712173251 0.7482030691729531
Run1026 0.017170534208491003 0.5751468749848534 0.7482030691729531
Run1027 0.017170534208491003 0.09358038712173251 0.24691519438312617
Run1028 0.017170534208491003 0.5751468749848534 0.24691519438312617
Run1029 0.7926189030918642 0.09358038712173251 0.24691519438312617
Run1030 0.7926189030918642 0.5751468749848534 0.7482030691729531
Run1031 0.7926189030918642 0.5751468749848534 0.24691519438312617
Run1032 0.5109884009600918 0.5867044706935682 0.25272161764323997
Run1033 0.29880103634026334 0.5867044706935682 0.25272161764323997
Run1034 0.5109884009600918 0.08202279141301762 0.25272161764323997
Run1035 0.5109884009600918 0.5867044706935682 0.7423966459128393
Run1036 0.5109884009600918 0.08202279141301762 0.7423966459128393
Run1037 0.29880103634026334 0.5867044706935682 0.7423966459128393
Run1038 0.29880103634026334 0.08202279141301762 0.25272161764323997
Run1039 0.29880103634026334 0.08202279141301762 0.7423966459128393
Run1040 0.7578973343358922 0.3401424289076504 0.9959437949378096
Run1041 0.5457099697160638 0.3401424289076504 0.9959437949378096
Run1042 0.7578973343358922 0.3285848331989355 0.9959437949378096
Run1043 0.7578973343358922 0.3401424289076504 0.9901373716776958
Run1044 0.7578973343358922 0.3285848331989355 0.9901373716776958
Run1045 0.5457099697160638 0.3401424289076504 0.9901373716776958
Run1046 0.5457099697160638 0.3285848331989355 0.9959437949378096
Run1047 0.5457099697160638 0.3285848331989355 0.9901373716776958
Run1048 0.2640794675842914 0.8332665124794861 0.5004623434080966
Run1049 0.051892102964462936 0.8332665124794861 0.5004623434080966
Run1050 0.2640794675842914 0.8217089167707712 0.5004623434080966
Run1051 0.2640794675842914 0.8332665124794861 0.4946559201479827
Run1052 0.2640794675842914 0.8217089167707712 0.4946559201479827
Run1053 0.051892102964462936 0.8332665124794861 0.4946559201479827
Run1054 0.051892102964462936 0.8217089167707712 0.5004623434080966
Run1055 0.051892102964462936 0.8217089167707712 0.4946559201479827
Run1056 0.3875339342721916 0.4634234498006093 0.12885125476081172
Run1057 0.17534656965236314 0.4634234498006093 0.12885125476081172
Run1058 0.3875339342721916 0.9449899376637302 0.12885125476081172
Run1059 0.3875339342721916 0.4634234498006093 0.12304483150069791
Run1060 0.3875339342721916 0.9449899376637302 0.12304483150069791
Run1061 0.17534656965236314 0.4634234498006093 0.12304483150069791
Run1062 0.17534656965236314 0.9449899376637302 0.12885125476081172
Run1063 0.17534656965236314 0.9449899376637302 0.12304483150069791
Run1064 0.8813518010237925 0.956547533372445 0.6243327062905248
Run1065 0.669164436403964 0.956547533372445 0.6243327062905248
Run1066 0.8813518010237925 0.4518658540918944 0.6243327062905248
Run1067 0.8813518010237925 0.956547533372445 0.618526283030411
Run1068 0.8813518010237925 0.4518658540918944 0.618526283030411
Run1069 0.669164436403964 0.956547533372445 0.618526283030411
Run1070 0.669164436403964 0.4518658540918944 0.6243327062905248
Run1071 0.669164436403964 0.4518658540918944 0.618526283030411
Run1072 0.6344428676479921 0.21686140801469145 0.3765919805256683
Run1073 0.42225550302816356 0.21686140801469145 0.3765919805256683
Run1074 0.6344428676479921 0.20530381230597655 0.3765919805256683
Run1075 0.6344428676479921 0.21686140801469145 0.8662670087952675
Run1076 0.6344428676479921 0.20530381230597655 0.8662670087952675
Run1077 0.42225550302816356 0.21686140801469145 0.8662670087952675
Run1078 0.42225550302816356 0.20530381230597655 0.3765919805256683
Run1079 0.42225550302816356 0.20530381230597655 0.8662670087952675
Run1080 0.1406250008963912 0.7099854915865271 0.8720734320553813
Run1081 0.9160733697797644 0.7099854915865271 0.8720734320553813
Run1082 0.1406250008963912 0.6984278958778123 0.8720734320553813
Run1083 0.1406250008963912 0.7099854915865271 0.37078555726555446
Run1084 0.1406250008963912 0.6984278958778123 0.37078555726555446
Run1085 0.9160733697797644 0.7099854915865271 0.37078555726555446
Run1086 0.9160733697797644 0.6984278958778123 0.8720734320553813
Run1087 0.9160733697797644 0.6984278958778123 0.37078555726555446
Run1088 0.20235223424034132 0.2785019184611709 0.31465679908445415
Run1089 0.7308916697479141 0.2785019184611709 0.31465679908445415
Run1090 0.20235223424034132 0.020382280966538147 0.31465679908445415
Run1091 0.20235223424034132 0.2785019184611709 0.4327207387067686
Run1092 0.20235223424034132 0.020382280966538147 0.4327207387067686
Run1093 0.7308916697479141 0.2785019184611709 0.4327207387067686
Run1094 0.7308916697479141 0.020382280966538147 0.31465679908445415
Run1095 0.7308916697479141 0.020382280966538147 0.4327207387067686
Run1096 0.6961701009919421 0.7716260020330067 0.8101382506141672
Run1097 0.23707380299631325 0.7716260020330067 0.8101382506141672
Run1098 0.6961701009919421 0.5135063645383738 0.8101382506141672
Run1099 0.6961701009919421 0.7716260020330067 0.9282021902364817
Run1100 0.6961701009919421 0.5135063645383738 0.9282021902364817
Run1101 0.23707380299631325 0.7716260020330067 0.9282021902364817
Run1102 0.23707380299631325 0.5135063645383738 0.8101382506141672
Run1103 0.23707380299631325 0.5135063645383738 0.9282021902364817
Run1104 0.9430790343677425 0.03193987667525305 0.06691607331959759
Run1105 0.9778006031237145 0.03193987667525305 0.06691607331959759
Run1106 0.9430790343677425 0.7600684063242917 0.06691607331959759
Run1107 0.9430790343677425 0.03193987667525305 0.6804614644716251
Run1108 0.9430790343677425 0.7600684063242917 0.6804614644716251
Run1109 0.9778006031237145 0.03193987667525305 0.6804614644716251
Run1110 0.9778006031237145 0.7600684063242917 0.06691607331959759
Run1111 0.9778006031237145 0.7600684063242917 0.6804614644716251
Run1112 0.4492611676161417 0.5250639602470888 0.5623975248493107
Run1113 0.48398273637211364 0.5250639602470888 0.5623975248493107
Run1114 0.4492611676161417 0.266944322752456 0.5623975248493107
Run1115 0.4492611676161417 0.5250639602470888 0.18498001294191205
Run1116 0.4492611676161417 0.266944322752456 0.18498001294191205
Run1117 0.48398273637211364 0.5250639602470888 0.18498001294191205
Run1118 0.48398273637211364 0.266944322752456 0.5623975248493107
Run1119 0.48398273637211364 0.266944322752456 0.18498001294191205
Run1120 0.32580670092824154 0.15522089756821197 0.9340086134965955
Run1121 0.3605282696842135 0.15522089756821197 0.9340086134965955
Run1122 0.32580670092824154 0.39022534364541495 0.9340086134965955
Run1123 0.32580670092824154 0.15522089756821197 0.30885037582434033
Run1124 0.32580670092824154 0.39022534364541495 0.30885037582434033
Run1125 0.3605282696842135 0.15522089756821197 0.30885037582434033
Run1126 0.3605282696842135 0.39022534364541495 0.9340086134965955
Run1127 0.3605282696842135 0.39022534364541495 0.30885037582434033
Run1128 0.8196245676798424 0.6483449811400477 0.4385271619668824
Run1129 0.8543461364358143 0.6483449811400477 0.4385271619668824
Run1130 0.8196245676798424 0.8833494272172507 0.4385271619668824
Run1131 0.8196245676798424 0.6483449811400477 0.8043318273540534
Run1132 0.8196245676798424 0.8833494272172507 0.8043318273540534
Run1133 0.8543461364358143 0.6483449811400477 0.8043318273540534
Run1134 0.8543461364358143 0.8833494272172507 0.4385271619668824
Run1135 0.8543461364358143 0.8833494272172507 0.8043318273540534
Run1136 0.5727156343040419 0.40178293935412984 0.686267887731739
Run1137 0.11361933630841305 0.40178293935412984 0.686267887731739
Run1138 0.5727156343040419 0.6367873854313328 0.686267887731739
Run1139 0.5727156343040419 0.40178293935412984 0.5565911015891969
Run1140 0.5727156343040419 0.6367873854313328 0.5565911015891969
Run1141 0.11361933630841305 0.40178293935412984 0.5565911015891969
Run1142 0.11361933630841305 0.6367873854313328 0.686267887731739
Run1143 0.11361933630841305 0.6367873854313328 0.5565911015891969
Run1144 0.07889776755244111 0.8949070229259656 0.19078643620202587
Run1145 0.6074372030600139 0.8949070229259656 0.19078643620202587
Run1146 0.07889776755244111 0.14366330185949708 0.19078643620202587
Run1147 0.07889776755244111 0.8949070229259656 0.061109650059483774
Run1148 0.07889776755244111 0.14366330185949708 0.061109650059483774
Run1149 0.6074372030600139 0.8949070229259656 0.061109650059483774
Run1150 0.6074372030600139 0.14366330185949708 0.19078643620202587
Run1151 0.6074372030600139 0.14366330185949708 0.061109650059483774
Run1152 0.10976138422441616 0.43260319457736957 0.7791706598935602
Run1153 0.3913918863561885 0.43260319457736957 0.7791706598935602
Run1154 0.10976138422441616 0.8525291719940109 0.7791706598935602
Run1155 0.10976138422441616 0.43260319457736957 0.7733642366334463
Run1156 0.10976138422441616 0.8525291719940109 0.7733642366334463
Run1157 0.3913918863561885 0.43260319457736957 0.7733642366334463
Run1158 0.3913918863561885 0.8525291719940109 0.7791706598935602
Run1159 0.3913918863561885 0.8525291719940109 0.7733642366334463
Run1160 0.603579250976017 0.9257272781492053 0.2836892083638471
Run1161 0.8852097531077894 0.9257272781492053 0.2836892083638471
Run1162 0.603579250976017 0.3594050884221752 0.2836892083638471
Run1163 0.603579250976017 0.9257272781492053 0.27788278510373327
Run1164 0.603579250976017 0.3594050884221752 0.27788278510373327
Run1165 0.8852097531077894 0.9257272781492053 0.27788278510373327
Run1166 0.8852097531077894 0.3594050884221752 0.2836892083638471
Run1167 0.8852097531077894 0.3594050884221752 0.27788278510373327
Run1168 0.8504881843518174 0.18604115279145172 0.5314299341287037
Run1169 0.1444829529803881 0.18604115279145172 0.5314299341287037
Run1170 0.8504881843518174 0.11284304663625734 0.5314299341287037
Run1171 0.8504881843518174 0.18604115279145172 0.030142059338876707
Run1172 0.8504881843518174 0.11284304663625734 0.030142059338876707
Run1173 0.1444829529803881 0.18604115279145172 0.030142059338876707
Run1174 0.1444829529803881 0.11284304663625734 0.5314299341287037
Run1175 0.1444829529803881 0.11284304663625734 0.030142059338876707
Run1176 0.35667031760021656 0.6791652363632874 0.03594848259899053
Run1177 0.6383008197319889 0.6791652363632874 0.03594848259899053
Run1178 0.35667031760021656 0.6059671302080931 0.03594848259899053
Run1179 0.35667031760021656 0.6791652363632874 0.5256235108685898
Run1180 0.35667031760021656 0.6059671302080931 0.5256235108685898
Run1181 0.6383008197319889 0.6791652363632874 0.5256235108685898
Run1182 0.6383008197319889 0.6059671302080931 0.03594848259899053
Run1183 0.6383008197319889 0.6059671302080931 0.5256235108685898
Run1184 0.4801247842881168 0.06276013189849278 0.40755957124627534
Run1185 0.5148463530440888 0.06276013189849278 0.40755957124627534
Run1186 0.4801247842881168 0.729248151101052 0.40755957124627534
Run1187 0.4801247842881168 0.06276013189849278 0.8972345995158746
Run1188 0.4801247842881168 0.729248151101052 0.8972345995158746
Run1189 0.5148463530440888 0.06276013189849278 0.8972345995158746
Run1190 0.5148463530440888 0.729248151101052 0.40755957124627534
Run1191 0.5148463530440888 0.729248151101052 0.8972345995158746
Run1192 0.9739426510397177 0.5558842154703285 0.9030410227759884
Run1193 0.021028486292487887 0.5558842154703285 0.9030410227759884
Run1194 0.9739426510397177 0.23612406752921627 0.9030410227759884
Run1195 0.9739426510397177 0.5558842154703285 0.4017531479861615
Run1196 0.9739426510397177 0.23612406752921627 0.4017531479861615
Run1197 0.021028486292487887 0.5558842154703285 0.4017531479861615
Run1198 0.021028486292487887 0.23612406752921627 0.9030410227759884
Run1199 0.021028486292487887 0.23612406752921627 0.4017531479861615
Run1200 0.7270337176639172 0.3093221736844107 0.1598188454814188
Run1201 0.7617552864198891 0.3093221736844107 0.1598188454814188
Run1202 0.7270337176639172 0.48268610931513417 0.1598188454814188
Run1203 0.7270337176639172 0.3093221736844107 0.15401242222130498
Run1204 0.7270337176639172 0.48268610931513417 0.15401242222130498
Run1205 0.7617552864198891 0.3093221736844107 0.15401242222130498
Run1206 0.7617552864198891 0.48268610931513417 0.1598188454814188
Run1207 0.7617552864198891 0.48268610931513417 0.15401242222130498
Run1208 0.23321585091231636 0.8024462572562464 0.6553002970111319
Run1209 0.2679374196682883 0.8024462572562464 0.6553002970111319
Run1210 0.23321585091231636 0.9758101928869699 0.6553002970111319
Run1211 0.23321585091231636 0.8024462572562464 0.6494938737510181
Run1212 0.23321585091231636 0.9758101928869699 0.6494938737510181
Run1213 0.2679374196682883 0.8024462572562464 0.6494938737510181
Run1214 0.2679374196682883 0.9758101928869699 0.6553002970111319
Run1215 0.2679374196682883 0.9758101928869699 0.6494938737510181
Run1216 0.17148861756836625 0.24768166323793117 0.22175402692263294
Run1217 0.08275571963643799 0.24768166323793117 0.22175402692263294
Run1218 0.17148861756836625 0.2977645779756957 0.22175402692263294
Run1219 0.17148861756836625 0.24768166323793117 0.587558692309804
Run1220 0.17148861756836625 0.2977645779756957 0.587558692309804
Run1221 0.08275571963643799 0.24768166323793117 0.587558692309804
Run1222 0.08275571963643799 0.2977645779756957 0.22175402692263294
Run1223 0.08275571963643799 0.2977645779756957 0.587558692309804
Run1224 0.6653064843199671 0.740805746809767 0.717235478452346
Run1225 0.5765735863880388 0.740805746809767 0.717235478452346
Run1226 0.6653064843199671 0.7908886615475315 0.717235478452346
Run1227 0.6653064843199671 0.740805746809767 0.09207724078009084
Run1228 0.6653064843199671 0.7908886615475315 0.09207724078009084
Run1229 0.5765735863880388 0.740805746809767 0.09207724078009084
Run1230 0.5765735863880388 0.7908886615475315 0.717235478452346
Run1231 0.5765735863880388 0.7908886615475315 0.09207724078009084
Run1232 0.9122154176957675 0.49424370502384907 0.46949475268748947
Run1233 0.3296646530122384 0.49424370502384907 0.46949475268748947
Run1234 0.9122154176957675 0.5443266197616136 0.46949475268748947
Run1235 0.9122154176957675 0.49424370502384907 0.3398179665449474
Run1236 0.9122154176957675 0.5443266197616136 0.3398179665449474
Run1237 0.3296646530122384 0.49424370502384907 0.3398179665449474
Run1238 0.3296646530122384 0.5443266197616136 0.46949475268748947
Run1239 0.3296646530122384 0.5443266197616136 0.3398179665449474
Run1240 0.4183975509441667 0.9873677885956847 0.9649762042172025
Run1241 0.8234825197638392 0.9873677885956847 0.9649762042172025
Run1242 0.4183975509441667 0.05120253618977788 0.9649762042172025
Run1243 0.4183975509441667 0.9873677885956847 0.8352994180746605
Run1244 0.4183975509441667 0.05120253618977788 0.8352994180746605
Run1245 0.8234825197638392 0.9873677885956847 0.8352994180746605
Run1246 0.8234825197638392 0.05120253618977788 0.9649762042172025
Run1247 0.8234825197638392 0.05120253618977788 0.8352994180746605
Run1248 0.2949430842562665 0.3709626841308901 0.5933651155699178
Run1249 0.9469369864517394 0.3709626841308901 0.5933651155699178
Run1250 0.2949430842562665 0.1744835570827368 0.5933651155699178
Run1251 0.2949430842562665 0.3709626841308901 0.7114290551922322
Run1252 0.2949430842562665 0.1744835570827368 0.7114290551922322
Run1253 0.9469369864517394 0.3709626841308901 0.7114290551922322
Run1254 0.9469369864517394 0.1744835570827368 0.5933651155699178
Run1255 0.9469369864517394 0.1744835570827368 0.7114290551922322
Run1256 0.7887609510078673 0.8640867677027259 0.09788366404020467
Run1257 0.45311911970013863 0.8640867677027259 0.09788366404020467
Run1258 0.7887609510078673 0.6676076406545726 0.09788366404020467
Run1259 0.7887609510078673 0.8640867677027259 0.2159476036625191
Run1260 0.7887609510078673 0.6676076406545726 0.2159476036625191
Run1261 0.45311911970013863 0.8640867677027259 0.2159476036625191
Run1262 0.45311911970013863 0.6676076406545726 0.09788366404020467
Run1263 0.45311911970013863 0.6676076406545726 0.2159476036625191
Run1264 0.5418520176320669 0.12440064234497225 0.8411058413347743
Run1265 0.7000280530759391 0.12440064234497225 0.8411058413347743
Run1266 0.5418520176320669 0.9141696824404905 0.8411058413347743
Run1267 0.5418520176320669 0.12440064234497225 0.46368832942737565
Run1268 0.5418520176320669 0.9141696824404905 0.46368832942737565
Run1269 0.7000280530759391 0.12440064234497225 0.46368832942737565
Run1270 0.7000280530759391 0.9141696824404905 0.8411058413347743
Run1271 0.7000280530759391 0.9141696824404905 0.46368832942737565
Run1272 0.04803415088046606 0.617524725916808 0.3456243898050612
Run1273 0.20621018632433818 0.617524725916808 0.3456243898050612
Run1274 0.04803415088046606 0.42104559886865467 0.3456243898050612
Run1275 0.04803415088046606 0.617524725916808 0.9591697809570887
Run1276 0.04803415088046606 0.42104559886865467 0.9591697809570887
Run1277 0.20621018632433818 0.617524725916808 0.9591697809570887
Run1278 0.20621018632433818 0.42104559886865467 0.3456243898050612
Run1279 0.20621018632433818 0.42104559886865467 0.9591697809570887
Run1280 0.06346595921645358 0.32473230129603053 0.051432277959294066
